-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       4.698ms         0.00%       4.698ms       3.059us          1536  
void larfb_set_v1_R_kernel<float, 16>(long, float*, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.470ms         0.00%       4.470ms       1.455us          3072  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       4.463ms         0.00%       4.463ms       9.298us           480  
                                      aten::bitwise_and         0.00%      16.095ms         0.00%      24.204ms      12.587us       4.264ms         0.00%       4.266ms       2.219us          1923  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       4.264ms         0.00%       4.264ms       2.217us          1923  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       4.232ms         0.00%       4.232ms       2.316us          1827  
void larft_T_32<float, 256>(int, float*, int, float ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.084ms         0.00%       4.084ms       2.659us          1536  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       4.034ms         0.00%       4.034ms       1.998us          2019  
                                     aten::masked_fill_         0.00%      15.302ms         0.00%      65.416ms      34.018us       3.819ms         0.00%       3.829ms       1.991us          1923  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.819ms         0.00%       3.819ms       1.986us          1923  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.722ms         0.00%       3.722ms       2.423us          1536  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.552ms         0.00%       3.552ms       1.679us          2115  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.517ms         0.00%       3.517ms       2.290us          1536  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       3.492ms         0.00%       3.492ms       2.273us          1536  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       3.415ms         0.00%       3.415ms       2.223us          1536  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       3.298ms         0.00%       3.298ms       2.147us          1536  
void gemmk1_kernel<int, float, 256, 5, true, false, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.214ms         0.00%       3.214ms       1.759us          1827  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       3.207ms         0.00%       3.207ms       2.088us          1536  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.173ms         0.00%       3.173ms       1.612us          1968  
                                             aten::sqrt         0.00%      17.559ms         0.00%      25.473ms      16.584us       3.147ms         0.00%       3.149ms       2.050us          1536  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.147ms         0.00%       3.147ms       2.049us          1536  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.126ms         0.00%       3.126ms       2.035us          1536  
                                               aten::ge         0.00%      22.052ms         0.00%      33.311ms      17.323us       3.098ms         0.00%       3.103ms       1.613us          1923  
